"","Weight","Win_time","Est_time","maxt","mint","rain","gmin","soil","Minus_10_Slow","Minus_20_Slow","Minus_30_Slow","Minus_40_Slow","Minus_50_Slow","Minus_60_Slow","Minus_70_Slow","Minus_80_Slow","Sand","A0","A1","A2","A3","A4","A5","A6","A7","A8","AA0","Clonmel","Dundalk","Enniscorthy","Galway","Kilkenny","Limerick","Mullignar","Youghal"
"1644",71,29.67,29.17,10.5,5.5,36.7,2.6,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1645",60,30.44,29.94,10.5,5.5,36.7,2.6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1646",56,28.93,28.63,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1647",68,29.35,29.05,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1648",64,29.21,28.91,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1649",60,29.81,29.51,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1650",69,29.28,28.98,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1651",65,29.55,29.25,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1652",72,29.41,29.11,10.6,5.5,1.5,0.6,7.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1653",69,29.56,29.26,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1654",74,29.56,29.26,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1655",61,29.72,29.42,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1656",60,29.99,29.69,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1657",63,29.19,28.89,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1658",73,30.16,29.86,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1659",61,29.25,28.95,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1660",67,29.97,29.67,10.5,2.5,7,-2.5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1661",63,29.33,28.93,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1662",66,29.87,29.47,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1663",57,29.01,28.61,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1664",64,29.39,28.99,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1665",77,29.68,29.28,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1666",75,29.42,29.02,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1667",72,29.73,29.33,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1668",67,29.45,29.05,10,8,0,5.6,7.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1669",54,29.68,29.28,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1670",67,29.87,29.47,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1671",74,29.59,29.19,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1672",61,29.41,29.01,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1673",56,29.54,29.14,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1674",64,29.44,29.04,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1675",61,29.32,28.92,11.5,9.6,0,7.5,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1676",76,29.42,29.12,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1677",69,29.61,29.31,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1678",71,29.18,28.88,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1679",56,30.11,29.81,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1680",64,29.07,28.77,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1681",60,29.56,29.26,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1682",67,28.87,28.57,13.5,7,0,3,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1683",75,29.82,29.42,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1684",73,30.19,29.79,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1685",67,30.17,29.77,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1686",62,29.76,29.36,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1687",79,29.06,28.66,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1688",66,29.81,29.41,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1689",67,29.79,29.39,8,-0.5,0,-6,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1690",75,29.84,29.44,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1691",81,29.36,28.96,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1692",58,29.93,29.53,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1693",58,29.58,29.18,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1694",68,29.25,28.85,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1695",77,29.06,28.66,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1696",57,29.21,28.81,10,4.1,1.2,-1.3,4.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1697",75,30.03,29.63,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1698",60,29.96,29.56,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1699",57,30.05,29.65,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1700",77,29.69,29.29,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1701",62,30.05,29.65,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1702",62,29.78,29.38,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1703",66,29.71,29.31,10.5,1,12.5,-4.1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1704",68,29.66,29.36,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1705",67,28.96,28.66,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1706",65,29.09,28.79,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1707",77,29.07,28.77,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1708",65,29.54,29.24,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1709",53,29.16,28.86,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1710",61,29.06,28.76,13,7,4.8,4,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1711",67,29.66,29.36,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1712",68,29.67,29.37,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1713",71,29.57,29.27,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1714",57,29.52,29.22,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1715",70,29.65,29.35,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1716",58,29.61,29.31,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1717",76,29.22,28.92,9.6,4.1,0.9,-0.5,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1718",54,29.58,29.18,13,8.5,0.6,6.3,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1719",68,28.91,28.51,13,8.5,0.6,6.3,9.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1720",69,29.99,29.59,13,8.5,0.6,6.3,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1721",76,29.39,28.99,13,8.5,0.6,6.3,9.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1722",61,29.48,29.08,13,8.5,0.6,6.3,9.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1723",66,29.11,28.81,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1724",68,29.34,29.04,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1725",64,29.12,28.82,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1726",70,29.51,29.21,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1727",73,29.79,29.49,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1728",61,29.64,29.34,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1729",79,29.29,28.99,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1730",56,29.24,28.94,12.5,4.5,0,-1,6.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1731",59,29.99,29.69,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1732",68,29.24,28.94,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1733",56,30.37,30.07,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"1734",81,29.28,28.98,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1735",58,28.89,28.59,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1736",63,29.86,29.56,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1737",75,29.81,29.51,14,-0.4,0,-4.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1738",76,29.44,29.14,9.5,6,1.3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1739",70,29.48,29.18,9.5,6,1.3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1740",75,29.59,29.29,9.5,6,1.3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1741",59,29.45,29.15,9.5,6,1.3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1742",60,29.48,29.18,9.5,6,1.3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1743",69,29.45,29.15,9.5,6,1.3,2,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1744",64,29.26,28.96,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1745",59,29.21,28.91,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1746",58,28.97,28.67,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1747",61,29.21,28.91,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1748",64,29.28,28.98,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1749",58,29.17,28.87,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1750",73,29.41,29.11,8,3.1,2.3,0.5,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1751",60,29.27,28.97,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1752",69,29.78,29.48,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1753",68,29.55,29.25,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1754",66,29.57,29.27,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1755",68,29.54,29.24,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1756",73,29.32,29.02,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1757",63,29.45,29.15,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1758",65,29.32,29.02,14,4.5,1.5,-1.3,7.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1759",69,28.97,28.67,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1760",73,29.16,28.86,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1761",58,28.67,28.37,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1762",57,29.21,28.91,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1763",76,29.12,28.82,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1764",62,28.96,28.66,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1765",58,29.82,29.52,13.5,-1.4,0,-6.5,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1766",67,29.36,29.06,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1767",55,29.48,29.18,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1768",77,29.56,29.26,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1769",61,29.11,28.81,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1770",60,29.24,28.94,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1771",63,29.57,29.27,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1772",75,29.08,28.78,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1773",73,29.15,28.85,17.3,8,0,2.5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1774",69,29.65,29.35,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1775",62,29.85,29.55,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1776",77,29.47,29.17,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1777",58,29.44,29.14,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1778",55,29.62,29.32,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1779",74,29.46,29.16,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1780",69,29.57,29.27,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1781",70,30.09,29.79,18,7,0.4,5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1782",63,28.99,28.69,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1783",74,29.52,29.22,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1784",69,29.64,29.34,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1785",66,29.63,29.33,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1786",70,29.11,28.81,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1787",58,29.56,29.26,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1788",65,29.31,29.01,14,5.9,4,1.6,10.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1789",69,29.33,29.03,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1790",59,29.75,29.45,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1791",68,28.76,28.46,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1792",57,28.96,28.66,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1793",56,29.41,29.11,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1794",59,29.41,29.11,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1795",67,29.01,28.71,15,6.7,0,2,9.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1796",66,29.88,29.58,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1797",62,29.31,29.01,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1798",63,29.35,29.05,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1799",75,29.39,29.09,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1800",80,29.64,29.34,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1801",58,29.63,29.33,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"1802",81,30.12,29.82,13,1.5,0,-2.5,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1803",69,29.96,29.66,14.6,7,0,4.5,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1804",74,29.83,29.53,14.6,7,0,4.5,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1805",75,29.34,29.04,14.6,7,0,4.5,9.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1806",63,29.41,29.11,14.6,7,0,4.5,9.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1807",67,29.61,29.31,14.6,7,0,4.5,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
